author_id,author_name,anci_score,cagr_score,linear_trend_score,pqi_score
2113743531,Bing Xu,0.0,,0.0,0.0
2113744169,Bin Xu,0.0,,0.0,0.0
2113753591,Emily Chen,0.0,,0.0,0.0
2113754237,Edwin Chen,0.0,,0.0,0.0
2113769250,Zexin Jian,0.0,,0.0,0.0
2113771309,Qiang Fu,0.0,,0.0,0.0
2113785856,Adeline Müller,0.0,,0.0,0.0
2113791974,Aline Villavicencio,0.0,,0.0,0.0
2113792302,Haihua Pan,0.0,,0.0,0.0
2113793643,Hongliang Pan,0.0,,0.0,0.0
2113793910,Huapu Pan,0.0,,0.0,0.0
2113810668,Ankur Parikh,0.0,,0.0,0.0
2113816700,Tania Bedrax-Weiss,0.0,,0.0,0.0
2113824913,Wendi Du,0.0,,0.0,0.0
2113828270,Cameron Diao,0.0,,0.0,0.0
2113829510,Jing Bai,0.0,,0.0,0.0
2113830377,Jinfeng Bai,0.0,,0.0,0.0
2113832496,Wensi Ding,0.0,,0.0,0.0
2113834201,Man Wong,0.0,,0.0,0.0
2113836860,Lucile Saulnier,0.0,,0.0,0.0
2113836945,Quentin Lhoest,0.0,,0.0,0.0
2113838061,Alexander Borzunov,0.0,,0.0,0.0
2113838416,Bin Qin,0.0,,0.0,0.0
2113843063,Kerui Zhu,0.0,,0.0,0.0
2113846829,Zhifang Fan,0.0,,0.0,0.0
2113847617,Zhenhua Fan,0.0,,0.0,0.0
2113849068,Kai Sun,0.0,,0.0,0.0
2113855685,Ashish Verma,0.0,,0.0,0.0
2113900189,Nael Abu-Ghazaleh,0.0,,0.0,0.0
2113905187,Lawrence An,0.0,,0.0,0.0
2113907152,Zhifan Feng,0.0,,0.0,0.0
2113908294,Zhe Feng,0.0,,0.0,0.0
2113908670,Zhiyong Feng,0.0,,0.0,0.0
2113911417,Andrew Gilman,0.0,,0.0,0.0
2113916084,Chao Shi,0.0,,0.0,0.0
2113916510,Chen Shi,0.0,,0.0,0.0
2113917675,Kurt Stockinger,0.0,,0.0,0.0
2113918860,Chen Zheng,0.0,,0.0,0.0
2113919506,Carolina Zheng,0.0,,0.0,0.0
2113919886,Ce Zheng,0.0,,0.0,0.0
2113922820,Ehud Reiter,0.0,,0.0,0.0
2113951006,Wei-Lun Chao,0.0,,0.0,0.0
2113961106,Zhe Han,0.0,,0.0,0.0
2113963914,Yuheng Zha,0.0,,0.0,0.0
2113966687,Sicong Leng,0.0,,0.0,0.0
2113983954,Di Liang,0.0,,0.0,0.0
2113984929,Dennis Liang,0.0,,0.0,0.0
2113989235,John Phillips,0.0,,0.0,0.0
2113997977,Zhu Cao,0.0,,0.0,0.0
2114000051,Zhen Cao,0.0,,0.0,0.0
2114009661,Mingshi Yan,0.0,,0.0,0.0
2114012077,Rui Zhao,0.0,,0.0,0.0
2114012102,Ran Zhao,0.0,,0.0,0.0
2114013104,Rui Zhao,0.0,,0.0,0.0
2114014617,Alvin Chan,0.0,,0.0,0.0
2114015857,Aaron Chan,0.0,,0.0,0.0
2114022778,Yao Meng,0.0,,0.0,0.0
2114024966,Lu Li,0.0,,0.0,0.0
2114025189,Lu Li,0.0,,0.0,0.0
2114027568,Zhen Dong,0.0,,0.0,0.0
2114027880,Zhe Dong,0.0,,0.0,0.0
2114027925,Zhenhua Dong,0.0,,0.0,0.0
2114035331,Suraj Joshi,0.0,,0.0,0.0
2114039547,Cancan Jin,0.0,,0.0,0.0
2114041492,Matthew Hall,0.0,,0.0,0.0
2114047168,Wen Dong,0.0,,0.0,0.0
2114049130,Weilong Dong,0.0,,0.0,0.0
2114059497,Yining Ye,0.0,,0.0,0.0
2114069742,Han Cai,0.0,,0.0,0.0
2114070607,Hongjie Cai,0.0,,0.0,0.0
2114072662,Katie Kang,0.0,,0.0,0.0
2114076600,Kai Yu,0.0,,0.0,0.0
2114076784,Keyi Yu,0.0,,0.0,0.0
2114081125,Stanley Xie,0.0,,0.0,0.0
2114085158,Mark Young,0.0,,0.0,0.0
2114092431,Lijie Wen,0.0,,0.0,0.0
2114092475,Liang Wen,0.0,,0.0,0.0
2114093526,Lu Pan,0.0,,0.0,0.0
2114096968,Qian Lin,0.0,,0.0,0.0
2114104308,Ping Yu,0.0,,0.0,0.0
2114104403,Philip Yu,0.0,,0.0,0.0
2114110885,Ziang Xie,0.0,,0.0,0.0
2114110926,Tong Zhou,0.0,,0.0,0.0
2114111757,Tao Zhou,0.0,,0.0,0.0
2114113158,Zhi-Yuan Xie,0.0,,0.0,0.0
2114115277,Zhongyi Xie,0.0,,0.0,0.0
2114115577,Zhihui Xie,0.0,,0.0,0.0
2114115977,Zehua Xie,0.0,,0.0,0.0
2114116660,Stefan Wagner,0.0,,0.0,0.0
2114119579,Yi Liao,0.0,,0.0,0.0
2114120921,Yong Liao,0.0,,0.0,0.0
2114121573,Yi-Hsiu Liao,0.0,,0.0,0.0
2114121719,Yusheng Liao,0.0,,0.0,0.0
2114122035,Yong Liao,0.0,,0.0,0.0
2114122093,Yaqing Liao,0.0,,0.0,0.0
2114125229,Sanjeev Sinha,0.0,,0.0,0.0
2114125693,Steven Sinha,0.0,,0.0,0.0
2114128654,Hongyi Yuan,0.0,,0.0,0.0
2114132405,Zhiquan Ye,0.0,,0.0,0.0
2114136172,Mao Zheng,0.0,,0.0,0.0
2114140208,Xuanyu Bai,0.0,,0.0,0.0
2114140923,Xiaoyu Bai,0.0,,0.0,0.0
2114163888,Liang Luo,0.0,,0.0,0.0
2114164798,Ling Luo,0.0,,0.0,0.0
2114167577,Yangfeng Ji,0.0,,0.0,0.0
2114173,Zhiwei Yu,0.0,,0.0,0.0
2114174093,Qi Zheng,0.0,,0.0,0.0
2114175058,Yasuhisa Fujii,0.0,,0.0,0.0
2114177988,Shounak Paul,0.0,,0.0,0.0
2114182496,Guangming Lu,0.0,,0.0,0.0
2114186424,Tengyu Ma,0.0,,0.0,0.0
2114207540,J. Ramas,0.0,,0.0,0.0
2114226429,Dhruv Naik,0.0,,0.0,0.0
2114227440,Zhiheng Lyu,0.0,,0.0,0.0
2114248045,Changtong Zan,0.0,,0.0,0.0
2114292967,Hongjie Ren,0.0,,0.0,0.0
2114297728,Fan Lu,0.0,,0.0,0.0
2114301958,Anton Thielmann,0.0,,0.0,0.0
2114323322,Changhua Meng,0.0,,0.0,0.0
2114325306,Wenzheng Feng,0.0,,0.0,0.0
2114326232,Weiqi Feng,0.0,,0.0,0.0
2114337866,Bowen Shen,0.0,,0.0,0.0
2114347016,Xiaodong Cui,0.0,,0.0,0.0
2114347428,Xin Cui,0.0,,0.0,0.0
2114354443,Jian Cui,0.0,,0.0,0.0
2114357288,Shantanu Agarwal,0.0,,0.0,0.0
2114357424,Sumit Agarwal,0.0,,0.0,0.0
2114362965,Bianca Martin,0.0,,0.0,0.0
2114375748,Weilin Luo,0.0,,0.0,0.0
2114434103,Ryuichi Takanobu,0.0,,0.0,0.0
2114485554,Christopher Ré,0.0,,0.0,0.0
2114533885,Juraj Podroužek,0.0,,0.0,0.0
2114693046,Salome Sigurdardóttir,0.0,,0.0,0.0
2114695881,Torsteinn Björnsson,0.0,,0.0,0.0
2114703564,Andrew Halterman,0.0,,0.0,0.0
2114710333,Samyadeep Basu,0.0,,0.0,0.0
2114722803,Gilles Hacheme,0.0,,0.0,0.0
2114735703,Jonathan Gray,0.0,,0.0,0.0
2114745862,Tingsong Jiang,0.0,,0.0,0.0
2114746410,Tian Jiang,0.0,,0.0,0.0
2114746649,Ting Jiang,0.0,,0.0,0.0
2114751778,Minh Nguyen,0.0,,0.0,0.0
2114752451,Minh-Thu Nguyen,0.0,,0.0,0.0
2114752800,Minh Nguyen,0.0,,0.0,0.0
2114783695,Yonggang Wen,0.0,,0.0,0.0
2114783835,Yang Wen,0.0,,0.0,0.0
2114787903,Sheng Liang,0.0,,0.0,0.0
2114792194,Ziang Song,0.0,,0.0,0.0
2114806194,Jerrod Parker,0.0,,0.0,0.0
2114810150,Qihuang Zhong,0.0,,0.0,0.0
2114819,Caroline Langlet,0.0,,0.0,0.0
2114831715,Herun Wan,0.0,,0.0,0.0
21148418,Jinhui Feng,0.0,,0.0,0.0
2114841965,Pranjal Aggarwal,0.0,,0.0,0.0
2114843948,Li-zhen Cui,0.0,,0.0,0.0
2114843952,Lei Cui,0.0,,0.0,0.0
2114848244,Saptarshi Saha,0.0,,0.0,0.0
2114881984,Takaaki Hasegawa,0.0,,0.0,0.0
2114887261,Shangbin Feng,0.0,,0.0,0.0
2114891202,Marah Abdin,0.0,,0.0,0.0
2114894741,Haochen Tan,0.0,,0.0,0.0
2114898054,Yao Qian,0.0,,0.0,0.0
2114913779,Takahiro Ikeda,0.0,,0.0,0.0
21149156,Hsien-Chin Lin,0.0,,0.0,0.0
2114920660,Yexiang Xue,0.0,,0.0,0.0
2114922740,Yun Xue,0.0,,0.0,0.0
2114924471,Weihao Han,0.0,,0.0,0.0
2114925665,Wei Han,0.0,,0.0,0.0
2114937887,Ziling Luo,0.0,,0.0,0.0
2114966,Vlad Niculae,0.0,,0.0,0.0
2114966139,Yang Qiu,0.0,,0.0,0.0
2115013,Yae Cho,0.0,,0.0,0.0
2115022635,Eran Yahav,0.0,,0.0,0.0
2115025012,Piek Vossen,0.0,,0.0,0.0
2115058,Yong-Hyuk Moon,0.0,,0.0,0.0
2115075487,Yutaka Sasaki,0.0,,0.0,0.0
2115076010,Yutaka Sasaki,0.0,,0.0,0.0
2115076059,Yasuhiro Sasaki,0.0,,0.0,0.0
2115096249,Fumin Wang,0.0,,0.0,0.0
2115103382,Jue Hou,0.0,,0.0,0.0
2115124026,Woo Choi,0.0,,0.0,0.0
2115144895,Hope McGovern,0.0,,0.0,0.0
2115146441,Lakshmi Subramanian,0.0,,0.0,0.0
2115177932,Luke Dai,0.0,,0.0,0.0
2115186036,Vansh Gupta,0.0,,0.0,0.0
2115190434,Song Hu,0.0,,0.0,0.0
2115191328,Heeseung Kim,0.0,,0.0,0.0
2115192068,Xiaolong Xu,0.0,,0.0,0.0
2115193883,Jack Clark,0.0,,0.0,0.0
2115195904,Chanjun Park,0.0,,0.0,0.0
2115198544,Dongyuan Li,0.0,,0.0,0.0
2115199173,Dongyue Li,0.0,,0.0,0.0
2115208866,Murtadha Ahmed,0.0,,0.0,0.0
2115216679,Gyeongeun Lee,0.0,,0.0,0.0
2115216766,Gyubok Lee,0.0,,0.0,0.0
2115237283,Chan Park,0.0,,0.0,0.0
2115238490,Haitao Zheng,0.0,,0.0,0.0
2115239329,Hao Zheng,0.0,,0.0,0.0
2115252386,Xinzhu Lin,0.0,,0.0,0.0
2115253312,Xin Lin,0.0,,0.0,0.0
2115254512,Cara Jones,0.0,,0.0,0.0
2115256564,Ran Wang,0.0,,0.0,0.0
2115257544,Xiang Ren,0.0,,0.0,0.0
2115262377,Hongyu Li,0.0,,0.0,0.0
2115271054,Jack Collins,0.0,,0.0,0.0
2115276420,Dongyub Lee,0.0,,0.0,0.0
2115278236,Sungkyu Shaun Park,0.0,,0.0,0.0
2115278500,Sung Park,0.0,,0.0,0.0
2115293180,Chen-Yu Lee,0.0,,0.0,0.0
2115297196,Yatong Bai,0.0,,0.0,0.0
2115297411,Yang Bai,0.0,,0.0,0.0
2115303738,Shiqi He,0.0,,0.0,0.0
2115306056,Xiaolong Liu,0.0,,0.0,0.0
2115306399,Xiaoming Zhang,0.0,,0.0,0.0
2115309022,Xi Yang,0.0,,0.0,0.0
2115311,Roberto Pieraccini,0.0,,0.0,0.0
2115313992,Haiping Zhu,0.0,,0.0,0.0
2115314054,Hao Zhu,0.0,,0.0,0.0
2115315561,Hai Zhu,0.0,,0.0,0.0
2115319175,Yi Feng,0.0,,0.0,0.0
2115319860,Yicheng Feng,0.0,,0.0,0.0
2115338656,Shuai Lu,0.0,,0.0,0.0
2115343805,Nalin Gupta,0.0,,0.0,0.0
2115345788,Shi Feng,0.0,,0.0,0.0
2115345993,Tianming Liu,0.0,,0.0,0.0
2115346248,Tianqi Liu,0.0,,0.0,0.0
2115347033,Tianqiao Liu,0.0,,0.0,0.0
2115347044,Tianyang Liu,0.0,,0.0,0.0
2115347152,Tianqi Liu,0.0,,0.0,0.0
2115348396,Tingyu Lin,0.0,,0.0,0.0
2115355581,Bang Yang,0.0,,0.0,0.0
2115358502,Yulan Yan,0.0,,0.0,0.0
2115359651,Yukun Yan,0.0,,0.0,0.0
2115361682,Shiquan Yang,0.0,,0.0,0.0
2115370854,Bo Zhou,0.0,,0.0,0.0
2115371062,Hongwei Liu,0.0,,0.0,0.0
2115374598,Feifei Li,0.0,,0.0,0.0
2115375113,Fei Li,0.0,,0.0,0.0
2115376892,Tan Bui,0.0,,0.0,0.0
2115377485,Yu‐Heng Hong,0.0,,0.0,0.0
2115377800,Yunfang Wu,0.0,,0.0,0.0
2115382645,Ying Shen,0.0,,0.0,0.0
2115382769,Yi Shen,0.0,,0.0,0.0
2115382990,Ying Shen,0.0,,0.0,0.0
2115384329,Hao Zhou,0.0,,0.0,0.0
2115384877,Lu Chen,0.0,,0.0,0.0
2115386043,Luyao Chen,0.0,,0.0,0.0
2115386330,Lu Chen,0.0,,0.0,0.0
2115387922,Yansong Feng,0.0,,0.0,0.0
2115387962,Yang Feng,0.0,,0.0,0.0
2115389088,Yanlin Feng,0.0,,0.0,0.0
2115397918,Chiyu Wu,0.0,,0.0,0.0
2115401846,Hsin-Yu Chen,0.0,,0.0,0.0
2115404023,Jinghui Lu,0.0,,0.0,0.0
2115404151,Jing Lu,0.0,,0.0,0.0
2115404379,Jing Lu,0.0,,0.0,0.0
2115406588,Xing Gao,0.0,,0.0,0.0
2115406676,Xin Gao,0.0,,0.0,0.0
2115407333,Xinyu Gao,0.0,,0.0,0.0
2115408746,Jeraelyn Ming Li Tan,0.0,,0.0,0.0
2115409839,Jie Tan,0.0,,0.0,0.0
2115415801,Helen Chen,0.0,,0.0,0.0
2115423,Feifan Fan,0.0,,0.0,0.0
2115428817,Louis Martin,0.0,,0.0,0.0
2115429566,Yinying Pan,0.0,,0.0,0.0
2115430213,Yi Pan,0.0,,0.0,0.0
2115432829,Ting Liu,0.0,,0.0,0.0
2115432852,Tingting Liu,0.0,,0.0,0.0
2115437031,Yaling Shen,0.0,,0.0,0.0
2115437382,Yanming Shen,0.0,,0.0,0.0
2115442205,Hyun Kim,0.0,,0.0,0.0
2115448640,Ming Wang,0.0,,0.0,0.0
2115448879,Jiawei Chen,0.0,,0.0,0.0
2115450950,Xiaojie Wang,0.0,,0.0,0.0
2115458445,Yue Dong,0.0,,0.0,0.0
2115458974,Chen Zhao,0.0,,0.0,0.0
2115462602,Xu Zhang,0.0,,0.0,0.0
2115462873,Xu Zhang,0.0,,0.0,0.0
2115463398,Xu Zhang,0.0,,0.0,0.0
2115465134,Tong Li,0.0,,0.0,0.0
2115467385,Kun Li,0.0,,0.0,0.0
2115471757,Fatemehsadat Mireshghallah,0.0,,0.0,0.0
2115472755,Chang Xu,0.0,,0.0,0.0
2115473201,Changming Xu,0.0,,0.0,0.0
2115475530,Dong-Ho Lee,0.0,,0.0,0.0
2115476,Kristy Boyer,0.0,,0.0,0.0
2115476207,Xiao Zhang,0.0,,0.0,0.0
2115477582,Xiao Zhang,0.0,,0.0,0.0
2115479483,Wen Zhang,0.0,,0.0,0.0
2115484286,Changjiang Jiang,0.0,,0.0,0.0
2115485,Qiong Zhang,0.0,,0.0,0.0
2115486297,Chengyue Jiang,0.0,,0.0,0.0
2115492376,Xiao Wei,0.0,,0.0,0.0
2115495251,Kangwook Lee,0.0,,0.0,0.0
2115498542,Kengo Sato,0.0,,0.0,0.0
2115500561,Katherine Atwell,0.0,,0.0,0.0
2115501143,Guanhuan Huang,0.0,,0.0,0.0
2115502352,Bernardo Oviedo,0.0,,0.0,0.0
2115509633,Jocelyn Shen,0.0,,0.0,0.0
2115512487,Pei Zhang,0.0,,0.0,0.0
2115513442,Peiyuan Zhang,0.0,,0.0,0.0
2115518876,David Liu,0.0,,0.0,0.0
2115522132,Chul-Jae Park,0.0,,0.0,0.0
2115522794,Jiansong Chen,0.0,,0.0,0.0
2115535412,Xun Wang,0.0,,0.0,0.0
2115537671,Haoyang Yang,0.0,,0.0,0.0
2115537856,Hao Yang,0.0,,0.0,0.0
2115538146,Hao Yang,0.0,,0.0,0.0
2115538342,Haoran Yang,0.0,,0.0,0.0
2115541265,Dustin Wright,0.0,,0.0,0.0
2115542967,Hsien-Chi Liu,0.0,,0.0,0.0
2115548452,Zhi Zheng,0.0,,0.0,0.0
2115550906,Yafang Wang,0.0,,0.0,0.0
2115552858,Oana-Maria Camburu,0.0,,0.0,0.0
2115553132,Xinyi Wang,0.0,,0.0,0.0
2115555933,Jing Gao,0.0,,0.0,0.0
2115557074,Jingsheng Gao,0.0,,0.0,0.0
2115557647,Jin-Fang Gao,0.0,,0.0,0.0
2115564913,Zhicheng Wei,0.0,,0.0,0.0
2115568958,Yifa Wang,0.0,,0.0,0.0
2115569215,Yifan Wang,0.0,,0.0,0.0
2115584612,Heng Zheng,0.0,,0.0,0.0
2115586493,Xuyang Yao,0.0,,0.0,0.0
2115605894,Han Lu,0.0,,0.0,0.0
2115606020,Hanson Lu,0.0,,0.0,0.0
2115606367,Xin Luo,0.0,,0.0,0.0
2115607504,Hao Lu,0.0,,0.0,0.0
2115611767,Xuan Luo,0.0,,0.0,0.0
2115614400,Mohamed Ahmed,0.0,,0.0,0.0
2115621395,Mo Yu,0.0,,0.0,0.0
2115622485,Xu Pan,0.0,,0.0,0.0
2115623100,Xiao Pan,0.0,,0.0,0.0
2115628842,Yinliang Wang,0.0,,0.0,0.0
2115634130,Jingwen Wang,0.0,,0.0,0.0
2115640120,Yufei Huang,0.0,,0.0,0.0
2115642141,Jianyong Wang,0.0,,0.0,0.0
2115642672,Chia-Hsuan Lee,0.0,,0.0,0.0
2115651787,Jingye Chen,0.0,,0.0,0.0
2115652172,Sangdo Han,0.0,,0.0,0.0
2115652956,Sanghyun Han,0.0,,0.0,0.0
2115655708,Alba Garc'ia,0.0,,0.0,0.0
2115657798,Yujing Wang,0.0,,0.0,0.0
2115659396,Yujia Wang,0.0,,0.0,0.0
2115662401,Jaehyo Yoo,0.0,,0.0,0.0
2115665285,Yihong Wu,0.0,,0.0,0.0
2115669628,Hongyi Liu,0.0,,0.0,0.0
2115669651,Jie Cai,0.0,,0.0,0.0
2115669924,Jianyu Cai,0.0,,0.0,0.0
2115669960,Jiong Cai,0.0,,0.0,0.0
2115670867,Jingjing Cai,0.0,,0.0,0.0
2115670967,Jason Cai,0.0,,0.0,0.0
2115673319,Yudong Zhang,0.0,,0.0,0.0
2115673552,Dong Lee,0.0,,0.0,0.0
2115674177,Dong Lee,0.0,,0.0,0.0
2115675398,Rodrygo Santos,0.0,,0.0,0.0
2115676985,Xuanming Zhang,0.0,,0.0,0.0
2115678107,Jisu Jeong,0.0,,0.0,0.0
2115679766,Yen-Chen Wu,0.0,,0.0,0.0
2115683276,Yang Xu,0.0,,0.0,0.0
2115683431,Yang Xu,0.0,,0.0,0.0
2115683952,Yang Xu,0.0,,0.0,0.0
2115689230,Hua Zheng,0.0,,0.0,0.0
2115689465,H. Zheng,0.0,,0.0,0.0
2115693054,Changrong Zhang,0.0,,0.0,0.0
2115695287,Junhee Cho,0.0,,0.0,0.0
2115695545,Justin Cho,0.0,,0.0,0.0
2115701764,Yaxin Fan,0.0,,0.0,0.0
2115702422,Yao-Chung Fan,0.0,,0.0,0.0
2115712789,Yi Song,0.0,,0.0,0.0
2115714424,Yiwei Song,0.0,,0.0,0.0
2115715019,Abhishek Patel,0.0,,0.0,0.0
2115717588,Huiling Zhu,0.0,,0.0,0.0
2115718238,Huaiyu Zhu,0.0,,0.0,0.0
2115721575,Yubin Wang,0.0,,0.0,0.0
2115723816,Guohai Xu,0.0,,0.0,0.0
2115724245,Guowei Xu,0.0,,0.0,0.0
2115728263,You Lu,0.0,,0.0,0.0
2115733983,Jianhao Shen,0.0,,0.0,0.0
2115734676,Hong Huang,0.0,,0.0,0.0
2115737875,Ye Wang,0.0,,0.0,0.0
2115738416,Ye Wang,0.0,,0.0,0.0
2115738764,Yezhen Wang,0.0,,0.0,0.0
2115739005,Ye Wang,0.0,,0.0,0.0
2115740555,Yechen Wang,0.0,,0.0,0.0
2115740680,Yejiang Wang,0.0,,0.0,0.0
2115743508,Byeongchang Kim,0.0,,0.0,0.0
2115744704,Raj Singh,0.0,,0.0,0.0
2115757711,Jing Jin,0.0,,0.0,0.0
2115763552,Xingjun Ma,0.0,,0.0,0.0
2115763618,Xinyao Ma,0.0,,0.0,0.0
2115765629,Alex Wang,0.0,,0.0,0.0
2115766296,Maximilian Schmidt,0.0,,0.0,0.0
2115769079,Yuhang Wang,0.0,,0.0,0.0
2115773025,Yongqiang Ma,0.0,,0.0,0.0
2115778633,Kazuhiro Kimura,0.0,,0.0,0.0
2115780454,Junjun Liang,0.0,,0.0,0.0
2115782487,Hua Lu,0.0,,0.0,0.0
2115792774,Matthias Lee,0.0,,0.0,0.0
2115793087,Yaqing Wang,0.0,,0.0,0.0
2115796365,Xiaoyu Zhang,0.0,,0.0,0.0
2115801998,Ran Xu,0.0,,0.0,0.0
2115802253,Chenxi Zhu,0.0,,0.0,0.0
2115803996,Rui Xu,0.0,,0.0,0.0
2115804042,Ruifeng Xu,0.0,,0.0,0.0
2115804210,Yigong Wang,0.0,,0.0,0.0
2115812627,Qi Chen,0.0,,0.0,0.0
2115814529,Xiangyu Peng,0.0,,0.0,0.0
2115826774,Andrew Johnson,0.0,,0.0,0.0
2115827888,Xiaotian Luo,0.0,,0.0,0.0
2115828379,Yuxuan Wang,0.0,,0.0,0.0
2115829412,Yuxuan Wang,0.0,,0.0,0.0
2115829571,Yuxia Wang,0.0,,0.0,0.0
2115831430,Liang Tian,0.0,,0.0,0.0
2115834034,Yuzhuo Bai,0.0,,0.0,0.0
2115839057,Manabu Kimura,0.0,,0.0,0.0
2115842,Egoitz Laparra,0.0,,0.0,0.0
2115849654,Ao Wang,0.0,,0.0,0.0
2115851910,Zeyu Ma,0.0,,0.0,0.0
2115853384,Woo-Ri Lee,0.0,,0.0,0.0
2115859566,Yongkang Wu,0.0,,0.0,0.0
2115860568,Youzheng Wu,0.0,,0.0,0.0
2115869055,Yuhui Chen,0.0,,0.0,0.0
2115870728,Jiannong Cao,0.0,,0.0,0.0
2115871549,Jiannong Cao,0.0,,0.0,0.0
2115871859,Jiangxia Cao,0.0,,0.0,0.0
2115872277,Jiang Cao,0.0,,0.0,0.0
2115872285,Jiahao Cao,0.0,,0.0,0.0
2115877539,Yimeng Wu,0.0,,0.0,0.0
2115879611,Jiliang Tang,0.0,,0.0,0.0
2115889791,Jie Ma,0.0,,0.0,0.0
2115891766,Jingyuan Wang,0.0,,0.0,0.0
2115900360,Qun Liu,0.0,,0.0,0.0
2115900552,Quan Liu,0.0,,0.0,0.0
2115901153,Quan Liu,0.0,,0.0,0.0
2115903306,Jian Wu,0.0,,0.0,0.0
2115904887,Jesse Roberts,0.0,,0.0,0.0
2115909133,Mengxia Yu,0.0,,0.0,0.0
2115916032,Kyle Li,0.0,,0.0,0.0
2115939351,Shijie Chen,0.0,,0.0,0.0
2115944163,Lucio Cava,0.0,,0.0,0.0
2115944576,Yancheng Wang,0.0,,0.0,0.0
2115950770,Pu-Chin Chen,0.0,,0.0,0.0
2115953251,Taejun Bak,0.0,,0.0,0.0
2115955448,Juneyoung Park,0.0,,0.0,0.0
2115960608,Shuqun Li,0.0,,0.0,0.0
2115962841,Minhua Chen,0.0,,0.0,0.0
2115968273,Hrituraj Singh,0.0,,0.0,0.0
2115972401,Kaiping Peng,0.0,,0.0,0.0
2115979374,Qingyue Wang,0.0,,0.0,0.0
2115982376,Gongbo Zhang,0.0,,0.0,0.0
2115983287,Jinlong Li,0.0,,0.0,0.0
2115983524,Jinlong Li,0.0,,0.0,0.0
21159845,Tatiana Shavrina,0.0,,0.0,0.0
2115988519,Geewook Kim,0.0,,0.0,0.0
2116002703,Jooyoung Yoon,0.0,,0.0,0.0
2116010889,Yue Yin,0.0,,0.0,0.0
2116020013,Guoliang Zhang,0.0,,0.0,0.0
2116023415,Ji Park,0.0,,0.0,0.0
2116028119,Thong Nguyen,0.0,,0.0,0.0
2116034394,Jifan Yu,0.0,,0.0,0.0
2116034604,Jiaxin Yu,0.0,,0.0,0.0
2116043027,Aaron Lee,0.0,,0.0,0.0
2116047003,Qinan Yu,0.0,,0.0,0.0
2116048659,Edward Choi,0.0,,0.0,0.0
2116057955,Xinhong Chen,0.0,,0.0,0.0
2116075356,Yeonjoon Jung,0.0,,0.0,0.0
2116076225,Ru Li,0.0,,0.0,0.0
2116080457,Zhexiong Liu,0.0,,0.0,0.0
2116085512,Thuat Nguyen,0.0,,0.0,0.0
2116088915,Soham Ghosh,0.0,,0.0,0.0
2116095106,Kosuke Takahashi,0.0,,0.0,0.0
2116096584,Muru Zhang,0.0,,0.0,0.0
2116100134,Zaijing Li,0.0,,0.0,0.0
2116102483,Hsien-Chin Lin,0.0,,0.0,0.0
2116102639,Hsuan-Tien Lin,0.0,,0.0,0.0
2116104944,Yuxin Yang,0.0,,0.0,0.0
2116121771,Bruce Zhang,0.0,,0.0,0.0
2116148681,Poojitha Thota,0.0,,0.0,0.0
2116150120,Yuxin Jiang,0.0,,0.0,0.0
2116150263,Siffi Singh,0.0,,0.0,0.0
2116152118,Heng-Jui Chang,0.0,,0.0,0.0
2116159181,Xiaorui Qin,0.0,,0.0,0.0
2116178664,Yu-Shiang Huang,0.0,,0.0,0.0
2116184149,Lijuan Liu,0.0,,0.0,0.0
2116186839,Yihui Li,0.0,,0.0,0.0
2116192106,Stephanie Wang,0.0,,0.0,0.0
2116196317,Youngbin Kim,0.0,,0.0,0.0
2116196656,Youyang Gu,0.0,,0.0,0.0
2116225477,Tu Nguyen,0.0,,0.0,0.0
2116225784,Tuan Nguyen,0.0,,0.0,0.0
2116230278,Sen Wang,0.0,,0.0,0.0
2116235329,Mark Müller,0.0,,0.0,0.0
2116235416,Xian Li,0.0,,0.0,0.0
2116237314,Mathias Müller,0.0,,0.0,0.0
2116240662,Takumi Ito,0.0,,0.0,0.0
2116241971,Antonio Rodríguez,0.0,,0.0,0.0
2116246069,Andrew Silva,0.0,,0.0,0.0
2116247137,Yang Qin,0.0,,0.0,0.0
2116251364,Chiao-Chen Chen,0.0,,0.0,0.0
2116254446,Zeng Zhao,0.0,,0.0,0.0
2116260339,Gyeonghun Kim,0.0,,0.0,0.0
2116263216,Yuh-Chen Lin,0.0,,0.0,0.0
2116265843,Jizhi Zhang,0.0,,0.0,0.0
2116271777,Hongbo Zhang,0.0,,0.0,0.0
2116276849,Dawei Zhu,0.0,,0.0,0.0
2116277958,Raymond Li,0.0,,0.0,0.0
2116278251,Ran Li,0.0,,0.0,0.0
2116287642,Amanpreet Singh,0.0,,0.0,0.0
2116290,Ashwinkumar Ganesan,0.0,,0.0,0.0
2116301480,Hsin-Pei Lee,0.0,,0.0,0.0
2116302034,Adrienne Wang,0.0,,0.0,0.0
2116308648,Zihao He,0.0,,0.0,0.0
2116309668,Han Xu,0.0,,0.0,0.0
2116309954,Hanwen Xu,0.0,,0.0,0.0
2116314158,Xinyu Zhu,0.0,,0.0,0.0
2116315442,Jin Xu,0.0,,0.0,0.0
2116316475,Jang-il Kim,0.0,,0.0,0.0
2116324147,Dongzhan Zhou,0.0,,0.0,0.0
2116325689,Juyong Jiang,0.0,,0.0,0.0
2116327105,Xu Li,0.0,,0.0,0.0
2116329807,Xueli Yu,0.0,,0.0,0.0
2116333524,Christopher Song,0.0,,0.0,0.0
2116334794,Chiyu Song,0.0,,0.0,0.0
2116337165,John Miller,0.0,,0.0,0.0
2116343384,Cong Zhang,0.0,,0.0,0.0
